app,variable,treatment,value
Spotify,veryhigh,veryhigh_v2_download,162.3819814
Spotify,veryhigh,veryhigh_v2_download,162.6768
Spotify,veryhigh,veryhigh_v2_download,162.6768
Spotify,veryhigh,veryhigh_v2_download,162.6768
Spotify,veryhigh,veryhigh_v2_download,162.6768
Spotify,veryhigh,veryhigh_v2_wifi,138.805056
Spotify,veryhigh,veryhigh_v2_wifi,145.37016
Spotify,veryhigh,veryhigh_v2_wifi,157.87512
Spotify,veryhigh,veryhigh_v2_wifi,157.87512
Spotify,veryhigh,veryhigh_v2_wifi,157.87512
Spotify,veryhigh,veryhigh_v2_wifi,157.87512
Spotify,veryhigh,veryhigh_v2_wifi,157.87512
Spotify,veryhigh,veryhigh_v2_wifi,157.87512
Spotify,veryhigh,veryhigh_v2_wifi,157.87512
Spotify,veryhigh,veryhigh_v2_wifi,157.87512
Spotify,veryhigh,veryhigh_v2_wifi,157.87512
Spotify,veryhigh,veryhigh_v2_wifi,157.87512
Spotify,veryhigh,veryhigh_v2_wifi,159.43824
Spotify,veryhigh,veryhigh_v2_wifi,159.43824
Spotify,veryhigh,veryhigh_v2_wifi,159.43824
Spotify,veryhigh,veryhigh_v2_wifi,159.43824
Spotify,veryhigh,veryhigh_v2_wifi,159.43824
Spotify,veryhigh,veryhigh_v2_wifi,159.43824
Spotify,veryhigh,veryhigh_v2_wifi,161.00136
Spotify,veryhigh,veryhigh_v2_wifi,161.00136
Spotify,veryhigh,veryhigh_v2_wifi,161.00136
Spotify,veryhigh,veryhigh_v2_wifi,161.00136
Spotify,veryhigh,veryhigh_v2_wifi,162.56448
Spotify,veryhigh,veryhigh_v2_wifi,164.1276
Spotify,veryhigh,veryhigh_v2_wifi,168.81696
Spotify,veryhigh,veryhigh_v2_wifi,182.88504
Spotify,veryhigh,veryhigh_v2_wifi,187.5744
Spotify,veryhigh,veryhigh_v2_wifi,193.82688
Spotify,veryhigh,veryhigh_v2_wifi,201.64248
Spotify,veryhigh,veryhigh_v2_wifi,203.2056
Spotify,veryhigh,veryhigh_v1_wifi,157.36608
Spotify,veryhigh,veryhigh_v1_wifi,158.1380455
Spotify,veryhigh,veryhigh_v1_wifi,158.606061
Spotify,veryhigh,veryhigh_v1_wifi,158.92416
Spotify,veryhigh,veryhigh_v1_wifi,158.92416
Spotify,veryhigh,veryhigh_v1_wifi,158.92416
Spotify,veryhigh,veryhigh_v1_wifi,158.92416
Spotify,veryhigh,veryhigh_v1_wifi,159.525987
Spotify,veryhigh,veryhigh_v1_wifi,160.0290387
Spotify,veryhigh,veryhigh_v1_wifi,160.2270021
Spotify,veryhigh,veryhigh_v1_wifi,160.48224
Spotify,veryhigh,veryhigh_v1_wifi,160.48224
Spotify,veryhigh,veryhigh_v1_wifi,160.48224
Spotify,veryhigh,veryhigh_v1_wifi,160.48224
Spotify,veryhigh,veryhigh_v1_wifi,161.0472705
Spotify,veryhigh,veryhigh_v1_wifi,161.2398623
Spotify,veryhigh,veryhigh_v1_wifi,161.3441244
Spotify,veryhigh,veryhigh_v1_wifi,161.6481193
Spotify,veryhigh,veryhigh_v1_wifi,161.904971
Spotify,veryhigh,veryhigh_v1_wifi,162.04032
Spotify,veryhigh,veryhigh_v1_wifi,162.04032
Spotify,veryhigh,veryhigh_v1_wifi,162.04032
Spotify,veryhigh,veryhigh_v1_wifi,163.083583
Spotify,veryhigh,veryhigh_v1_wifi,163.4314855
Spotify,veryhigh,veryhigh_v1_wifi,163.5984
Spotify,veryhigh,veryhigh_v1_wifi,165.15648
Spotify,veryhigh,veryhigh_v1_wifi,182.29536
Spotify,veryhigh,veryhigh_v1_wifi,186.9696
Spotify,veryhigh,veryhigh_v1_wifi,186.9696
Spotify,veryhigh,veryhigh_v1_wifi,186.9696
