app,variable,treatment,value
Spotify,wifi,veryhigh_v2_wifi,157.87512
Spotify,wifi,veryhigh_v2_wifi,157.87512
Spotify,wifi,veryhigh_v2_wifi,157.87512
Spotify,wifi,veryhigh_v2_wifi,159.43824
Spotify,wifi,veryhigh_v2_wifi,159.43824
Spotify,wifi,veryhigh_v2_wifi,159.43824
Spotify,wifi,veryhigh_v2_wifi,159.43824
Spotify,wifi,veryhigh_v2_wifi,159.43824
Spotify,wifi,veryhigh_v2_wifi,159.43824
Spotify,wifi,veryhigh_v2_wifi,161.00136
Spotify,wifi,veryhigh_v2_wifi,161.00136
Spotify,wifi,veryhigh_v2_wifi,161.00136
Spotify,wifi,veryhigh_v2_wifi,161.00136
Spotify,wifi,veryhigh_v2_wifi,162.56448
Spotify,wifi,veryhigh_v2_wifi,164.1276
Spotify,wifi,veryhigh_v2_wifi,168.81696
Spotify,wifi,veryhigh_v2_wifi,182.88504
Spotify,wifi,veryhigh_v2_wifi,187.5744
Spotify,wifi,veryhigh_v2_wifi,193.82688
Spotify,wifi,veryhigh_v2_wifi,201.64248
Spotify,wifi,veryhigh_v2_wifi,203.2056
Spotify,wifi,veryhigh_v1_wifi,157.36608
Spotify,wifi,veryhigh_v1_wifi,158.1380455
Spotify,wifi,veryhigh_v1_wifi,158.606061
Spotify,wifi,veryhigh_v1_wifi,158.92416
Spotify,wifi,veryhigh_v1_wifi,158.92416
Spotify,wifi,veryhigh_v1_wifi,158.92416
Spotify,wifi,veryhigh_v1_wifi,158.92416
Spotify,wifi,veryhigh_v1_wifi,159.525987
Spotify,wifi,veryhigh_v1_wifi,160.0290387
Spotify,wifi,veryhigh_v1_wifi,160.2270021
Spotify,wifi,veryhigh_v1_wifi,160.48224
Spotify,wifi,veryhigh_v1_wifi,160.48224
Spotify,wifi,veryhigh_v1_wifi,160.48224
Spotify,wifi,veryhigh_v1_wifi,160.48224
Spotify,wifi,veryhigh_v1_wifi,161.0472705
Spotify,wifi,veryhigh_v1_wifi,161.2398623
Spotify,wifi,veryhigh_v1_wifi,161.3441244
Spotify,wifi,veryhigh_v1_wifi,161.6481193
Spotify,wifi,veryhigh_v1_wifi,161.904971
Spotify,wifi,veryhigh_v1_wifi,162.04032
Spotify,wifi,veryhigh_v1_wifi,162.04032
Spotify,wifi,veryhigh_v1_wifi,162.04032
Spotify,wifi,veryhigh_v1_wifi,163.083583
Spotify,wifi,veryhigh_v1_wifi,163.4314855
Spotify,wifi,veryhigh_v1_wifi,163.5984
Spotify,wifi,veryhigh_v1_wifi,165.15648
Spotify,wifi,veryhigh_v1_wifi,182.29536
Spotify,wifi,veryhigh_v1_wifi,186.9696
Spotify,wifi,veryhigh_v1_wifi,186.9696
Spotify,wifi,veryhigh_v1_wifi,186.9696
Spotify,wifi,high_v1_wifi,135.991548
Spotify,wifi,high_v1_wifi,151.171272
Spotify,wifi,high_v1_wifi,151.171272
Spotify,wifi,high_v1_wifi,151.171272
Spotify,wifi,high_v1_wifi,151.484256
Spotify,wifi,high_v1_wifi,151.79724
Spotify,wifi,high_v1_wifi,151.79724
Spotify,wifi,high_v1_wifi,151.953732
Spotify,wifi,high_v1_wifi,152.110224
Spotify,wifi,high_v1_wifi,152.110224
Spotify,wifi,high_v1_wifi,152.5797
Spotify,wifi,high_v1_wifi,152.5797
Spotify,wifi,high_v1_wifi,152.892684
Spotify,wifi,high_v1_wifi,153.049176
Spotify,wifi,high_v1_wifi,153.988128
Spotify,wifi,high_v1_wifi,154.301112
Spotify,wifi,high_v1_wifi,154.92708
Spotify,wifi,high_v1_wifi,154.92708
Spotify,wifi,high_v1_wifi,155.083572
Spotify,wifi,high_v1_wifi,155.396556
Spotify,wifi,high_v1_wifi,158.05692
Spotify,wifi,high_v1_wifi,161.18676
Spotify,wifi,high_v1_wifi,161.18676
Spotify,wifi,high_v1_wifi,161.18676
Spotify,wifi,high_v1_wifi,183.09564
Spotify,wifi,high_v1_wifi,186.22548
Spotify,wifi,high_v1_wifi,187.7904
Spotify,wifi,high_v1_wifi,189.35532
Spotify,wifi,high_v1_wifi,189.35532
Spotify,wifi,high_v1_wifi,190.92024
Spotify,wifi,high_v2_wifi,153.4159451
Spotify,wifi,high_v2_wifi,153.6823412
