app,variable,treatment,value
YouTube Music,low,low_v1_download,153.0711
YouTube Music,low,low_v1_download,158.56596
YouTube Music,low,low_v1_download,163.27584
YouTube Music,low,low_v1_download,182.11536
YouTube Music,low,low_v1_download,183.68532
YouTube Music,low,low_v1_download,185.25528
YouTube Music,low,low_v1_download,191.53512
YouTube Music,low,low_v1_download,191.53512
YouTube Music,low,low_v1_download,194.67504
YouTube Music,low,low_v1_download,196.245
YouTube Music,low,low_v1_download,196.245
YouTube Music,low,low_v1_download,196.245
YouTube Music,low,low_v1_download,196.245
YouTube Music,low,low_v1_download,196.245
YouTube Music,low,low_v1_download,196.245
YouTube Music,low,low_v1_download,196.245
YouTube Music,low,low_v1_download,196.245
YouTube Music,low,low_v1_download,196.245
YouTube Music,low,low_v1_download,196.245
YouTube Music,low,low_v1_download,196.245
YouTube Music,low,low_v1_download,196.245
YouTube Music,low,low_v1_download,196.245
YouTube Music,low,low_v1_download,197.81496
YouTube Music,low,low_v1_download,199.38492
YouTube Music,low,low_v1_download,200.95488
YouTube Music,low,low_v1_download,200.95488
YouTube Music,low,low_v3_wifi,146.186064
YouTube Music,low,low_v3_wifi,151.205328
YouTube Music,low,low_v3_wifi,151.36218
YouTube Music,low,low_v3_wifi,192.92796
YouTube Music,low,low_v3_wifi,194.49648
YouTube Music,low,low_v3_wifi,194.49648
YouTube Music,low,low_v3_wifi,194.49648
YouTube Music,low,low_v3_wifi,194.49648
YouTube Music,low,low_v3_wifi,194.49648
YouTube Music,low,low_v3_wifi,194.49648
YouTube Music,low,low_v3_wifi,194.49648
YouTube Music,low,low_v3_wifi,194.49648
YouTube Music,low,low_v3_wifi,194.49648
YouTube Music,low,low_v3_wifi,194.49648
YouTube Music,low,low_v3_wifi,194.49648
YouTube Music,low,low_v3_wifi,194.49648
YouTube Music,low,low_v3_wifi,194.49648
YouTube Music,low,low_v3_wifi,194.49648
YouTube Music,low,low_v3_wifi,194.49648
YouTube Music,low,low_v3_wifi,194.49648
YouTube Music,low,low_v3_wifi,194.49648
YouTube Music,low,low_v3_wifi,194.49648
YouTube Music,low,low_v3_wifi,196.065
YouTube Music,low,low_v3_wifi,196.065
YouTube Music,low,low_v3_wifi,199.20204
YouTube Music,low,low_v3_wifi,199.20204
YouTube Music,low,low_v3_wifi,199.20204
YouTube Music,low,low_v3_wifi,200.77056
YouTube Music,low,low_v3_wifi,200.77056
YouTube Music,low,low_v3_wifi,200.77056
YouTube Music,low,low_v2_download,144.487728
YouTube Music,low,low_v2_download,145.279008
YouTube Music,low,low_v2_download,146.861568
YouTube Music,low,low_v2_download,151.92576
YouTube Music,low,low_v2_download,153.983088
YouTube Music,low,low_v2_download,154.2996
YouTube Music,low,low_v2_download,161.42112
YouTube Music,low,low_v2_download,194.65488
YouTube Music,low,low_v2_download,194.65488
YouTube Music,low,low_v2_download,194.65488
YouTube Music,low,low_v2_download,194.65488
YouTube Music,low,low_v2_download,194.65488
YouTube Music,low,low_v2_download,194.65488
YouTube Music,low,low_v2_download,194.65488
