app,variable,treatment,value
Spotify,download,veryhigh_v2_download,157.9842
Spotify,download,veryhigh_v2_download,157.9842
Spotify,download,veryhigh_v2_download,157.9842
Spotify,download,veryhigh_v2_download,157.9842
Spotify,download,veryhigh_v2_download,157.9842
Spotify,download,veryhigh_v2_download,157.9842
Spotify,download,veryhigh_v2_download,158.5337999
Spotify,download,veryhigh_v2_download,159.5005809
Spotify,download,veryhigh_v2_download,159.5484
Spotify,download,veryhigh_v2_download,159.5484
Spotify,download,veryhigh_v2_download,159.5484
Spotify,download,veryhigh_v2_download,159.5484
Spotify,download,veryhigh_v2_download,159.5484
Spotify,download,veryhigh_v2_download,159.5484
Spotify,download,veryhigh_v2_download,159.5621847
Spotify,download,veryhigh_v2_download,159.5621847
Spotify,download,veryhigh_v2_download,160.1399377
Spotify,download,veryhigh_v2_download,160.6546413
Spotify,download,veryhigh_v2_download,161.1126
Spotify,download,veryhigh_v2_download,161.1126
Spotify,download,veryhigh_v2_download,161.1126
Spotify,download,veryhigh_v2_download,161.1719828
Spotify,download,veryhigh_v2_download,161.5623953
Spotify,download,veryhigh_v2_download,162.3819814
Spotify,download,veryhigh_v2_download,162.6768
Spotify,download,veryhigh_v2_download,162.6768
Spotify,download,veryhigh_v2_download,162.6768
Spotify,download,veryhigh_v2_download,162.6768
Spotify,download,normal_v3_download,120.729924
Spotify,download,normal_v3_download,137.999484
Spotify,download,normal_v3_download,154.0556889
Spotify,download,normal_v3_download,154.327068
Spotify,download,normal_v3_download,154.327068
Spotify,download,normal_v3_download,155.269044
Spotify,download,normal_v3_download,155.269044
Spotify,download,normal_v3_download,155.269044
Spotify,download,normal_v3_download,155.269044
Spotify,download,normal_v3_download,155.42604
Spotify,download,normal_v3_download,155.42604
Spotify,download,normal_v3_download,155.4428689
Spotify,download,normal_v3_download,155.817506
Spotify,download,normal_v3_download,156.062305
Spotify,download,normal_v3_download,156.0925895
Spotify,download,normal_v3_download,156.1694723
Spotify,download,normal_v3_download,156.1766531
Spotify,download,normal_v3_download,156.209995
Spotify,download,normal_v3_download,156.839004
Spotify,download,normal_v3_download,156.9093102
Spotify,download,normal_v3_download,156.996
Spotify,download,normal_v3_download,158.56596
Spotify,download,normal_v3_download,158.56596
Spotify,download,normal_v3_download,158.56596
Spotify,download,normal_v3_download,158.738933
Spotify,download,normal_v3_download,177.40548
Spotify,download,normal_v3_download,177.40548
Spotify,download,normal_v3_download,182.11536
Spotify,download,normal_v3_download,194.67504
Spotify,download,normal_v3_download,204.0948
Spotify,download,low_v1_download,120.04686
Spotify,download,low_v1_download,131.345388
Spotify,download,low_v1_download,131.502312
Spotify,download,low_v1_download,151.902432
Spotify,download,low_v1_download,151.902432
Spotify,download,low_v1_download,152.21628
Spotify,download,low_v1_download,152.373204
Spotify,download,low_v1_download,152.373204
Spotify,download,low_v1_download,152.687052
Spotify,download,low_v1_download,152.687052
Spotify,download,low_v1_download,152.843976
Spotify,download,low_v1_download,152.843976
Spotify,download,low_v1_download,153.0009
Spotify,download,low_v1_download,153.314748
Spotify,download,low_v1_download,153.471672
Spotify,download,low_v1_download,153.628596
Spotify,download,low_v1_download,153.628596
Spotify,download,low_v1_download,153.78552
Spotify,download,low_v1_download,153.942444
Spotify,download,low_v1_download,154.256292
Spotify,download,low_v1_download,154.727064
Spotify,download,low_v1_download,155.040912
Spotify,download,low_v1_download,155.197836
Spotify,download,low_v1_download,155.511684
Spotify,download,low_v1_download,155.668608
Spotify,download,low_v1_download,156.453228
Spotify,download,low_v1_download,156.924
Spotify,download,low_v1_download,161.63172
Spotify,download,low_v1_download,196.155
Spotify,download,low_v1_download,199.29348
Spotify,download,high_v2_download,133.49286
Spotify,download,high_v2_download,152.697096
Spotify,download,high_v2_download,153.165492
Spotify,download,high_v2_download,153.8836203
Spotify,download,high_v2_download,154.0249886
Spotify,download,high_v2_download,154.102284
Spotify,download,high_v2_download,154.258416
Spotify,download,high_v2_download,154.564019
Spotify,download,high_v2_download,154.564019
Spotify,download,high_v2_download,155.0308833
Spotify,download,high_v2_download,155.2126943
Spotify,download,high_v2_download,155.35134
Spotify,download,high_v2_download,155.3864088
Spotify,download,high_v2_download,155.819736
Spotify,download,high_v2_download,155.975868
Spotify,download,high_v2_download,156.132
Spotify,download,high_v2_download,156.132
Spotify,download,high_v2_download,156.132
Spotify,download,high_v2_download,156.132
Spotify,download,high_v2_download,156.132
Spotify,download,high_v2_download,156.132
Spotify,download,high_v2_download,156.1324386
Spotify,download,high_v2_download,156.138251
Spotify,download,high_v2_download,156.1396037
Spotify,download,high_v2_download,156.230433
Spotify,download,high_v2_download,156.3527125
Spotify,download,high_v2_download,163.9386
Spotify,download,high_v2_download,170.18388
Spotify,download,high_v2_download,171.7452
Spotify,download,high_v2_download,179.5518
Spotify,download,low_v2_download,144.243972
Spotify,download,low_v2_download,148.436208
Spotify,download,low_v2_download,153.870588
Spotify,download,low_v2_download,153.870588
Spotify,download,low_v2_download,153.9183202
Spotify,download,low_v2_download,154.0120685
Spotify,download,low_v2_download,154.025856
Spotify,download,low_v2_download,154.0368106
Spotify,download,low_v2_download,154.0412462
Spotify,download,low_v2_download,154.181124
