app,variable,treatment,value
Spotify,v1,high_v1_wifi,155.083572
Spotify,v1,high_v1_wifi,155.396556
Spotify,v1,high_v1_wifi,158.05692
Spotify,v1,high_v1_wifi,161.18676
Spotify,v1,high_v1_wifi,161.18676
Spotify,v1,high_v1_wifi,161.18676
Spotify,v1,high_v1_wifi,183.09564
Spotify,v1,high_v1_wifi,186.22548
Spotify,v1,high_v1_wifi,187.7904
Spotify,v1,high_v1_wifi,189.35532
Spotify,v1,high_v1_wifi,189.35532
Spotify,v1,high_v1_wifi,190.92024
Spotify,v1,low_v1_download,120.04686
Spotify,v1,low_v1_download,131.345388
Spotify,v1,low_v1_download,131.502312
Spotify,v1,low_v1_download,151.902432
Spotify,v1,low_v1_download,151.902432
Spotify,v1,low_v1_download,152.21628
Spotify,v1,low_v1_download,152.373204
Spotify,v1,low_v1_download,152.373204
Spotify,v1,low_v1_download,152.687052
Spotify,v1,low_v1_download,152.687052
Spotify,v1,low_v1_download,152.843976
Spotify,v1,low_v1_download,152.843976
Spotify,v1,low_v1_download,153.0009
Spotify,v1,low_v1_download,153.314748
Spotify,v1,low_v1_download,153.471672
Spotify,v1,low_v1_download,153.628596
Spotify,v1,low_v1_download,153.628596
Spotify,v1,low_v1_download,153.78552
Spotify,v1,low_v1_download,153.942444
Spotify,v1,low_v1_download,154.256292
Spotify,v1,low_v1_download,154.727064
Spotify,v1,low_v1_download,155.040912
Spotify,v1,low_v1_download,155.197836
Spotify,v1,low_v1_download,155.511684
Spotify,v1,low_v1_download,155.668608
Spotify,v1,low_v1_download,156.453228
Spotify,v1,low_v1_download,156.924
Spotify,v1,low_v1_download,161.63172
Spotify,v1,low_v1_download,196.155
Spotify,v1,low_v1_download,199.29348
Spotify,v1,normal_v1_wifi,149.239044
Spotify,v1,normal_v1_wifi,152.2382111
Spotify,v1,normal_v1_wifi,152.8983987
Spotify,v1,normal_v1_wifi,152.943012
Spotify,v1,normal_v1_wifi,153.56034
Spotify,v1,normal_v1_wifi,154.8086376
Spotify,v1,normal_v1_wifi,155.0775083
Spotify,v1,normal_v1_wifi,155.3972083
Spotify,v1,normal_v1_wifi,155.484
Spotify,v1,normal_v1_wifi,155.6502749
Spotify,v1,normal_v1_wifi,155.7078912
Spotify,v1,normal_v1_wifi,155.7078912
Spotify,v1,normal_v1_wifi,155.87532
Spotify,v1,normal_v1_wifi,155.87532
Spotify,v1,normal_v1_wifi,155.8817007
Spotify,v1,normal_v1_wifi,156.1635989
Spotify,v1,normal_v1_wifi,156.1638125
Spotify,v1,normal_v1_wifi,156.5705276
Spotify,v1,normal_v1_wifi,157.03884
Spotify,v1,normal_v1_wifi,157.03884
Spotify,v1,normal_v1_wifi,157.3684174
Spotify,v1,normal_v1_wifi,157.41864
Spotify,v1,normal_v1_wifi,158.0424544
Spotify,v1,normal_v1_wifi,158.96196
Spotify,v1,normal_v1_wifi,158.96196
Spotify,v1,normal_v1_wifi,165.13524
Spotify,v1,normal_v1_wifi,172.85184
Spotify,v1,normal_v1_wifi,175.93848
Spotify,v1,normal_v1_wifi,179.02512
Spotify,v1,normal_v1_wifi,206.79372
Spotify,v1,normal_v1_download,114.101712
Spotify,v1,normal_v1_download,121.573584
Spotify,v1,normal_v1_download,127.333152
Spotify,v1,normal_v1_download,132.781392
Spotify,v1,normal_v1_download,135.42768
Spotify,v1,normal_v1_download,153.017712
Spotify,v1,normal_v1_download,153.32904
Spotify,v1,normal_v1_download,153.951696
Spotify,v1,normal_v1_download,155.197008
Spotify,v1,normal_v1_download,155.197008
Spotify,v1,normal_v1_download,155.352672
Spotify,v1,normal_v1_download,155.508336
Spotify,v1,normal_v1_download,155.508336
Spotify,v1,normal_v1_download,155.664
Spotify,v1,normal_v1_download,155.664
Spotify,v1,normal_v1_download,155.664
Spotify,v1,normal_v1_download,155.664
Spotify,v1,normal_v1_download,155.664
Spotify,v1,normal_v1_download,157.22064
Spotify,v1,normal_v1_download,157.22064
Spotify,v1,normal_v1_download,157.22064
Spotify,v1,normal_v1_download,157.22064
Spotify,v1,normal_v1_download,157.22064
Spotify,v1,normal_v1_download,157.22064
Spotify,v1,normal_v1_download,158.77728
Spotify,v1,normal_v1_download,160.33392
Spotify,v1,normal_v1_download,161.89056
Spotify,v1,normal_v1_download,188.35344
Spotify,v1,normal_v1_download,188.35344
Spotify,v1,normal_v1_download,191.46672
YouTube Music,v1,normal_v1_wifi,153.471672
YouTube Music,v1,normal_v1_wifi,180.4626
YouTube Music,v1,normal_v1_wifi,188.3088
YouTube Music,v1,normal_v1_wifi,194.58576
YouTube Music,v1,normal_v1_wifi,194.58576
YouTube Music,v1,normal_v1_wifi,194.58576
YouTube Music,v1,normal_v1_wifi,194.58576
YouTube Music,v1,normal_v1_wifi,194.58576
YouTube Music,v1,normal_v1_wifi,194.58576
YouTube Music,v1,normal_v1_wifi,194.58576
YouTube Music,v1,normal_v1_wifi,194.58576
YouTube Music,v1,normal_v1_wifi,194.58576
YouTube Music,v1,normal_v1_wifi,194.58576
YouTube Music,v1,normal_v1_wifi,194.58576
YouTube Music,v1,normal_v1_wifi,194.58576
YouTube Music,v1,normal_v1_wifi,194.58576
YouTube Music,v1,normal_v1_wifi,194.58576
YouTube Music,v1,normal_v1_wifi,196.155
YouTube Music,v1,normal_v1_wifi,196.155
YouTube Music,v1,normal_v1_wifi,196.155
YouTube Music,v1,normal_v1_wifi,196.155
YouTube Music,v1,normal_v1_wifi,196.155
YouTube Music,v1,normal_v1_wifi,196.155
YouTube Music,v1,normal_v1_wifi,196.155
YouTube Music,v1,normal_v1_wifi,196.155
YouTube Music,v1,normal_v1_wifi,197.72424
YouTube Music,v1,normal_v1_wifi,199.29348
YouTube Music,v1,normal_v1_wifi,199.29348
YouTube Music,v1,normal_v1_wifi,200.86272
YouTube Music,v1,normal_v1_wifi,208.70892
YouTube Music,v1,normal_v1_download,150.996384
YouTube Music,v1,normal_v1_download,151.464348
YouTube Music,v1,normal_v1_download,151.620336
YouTube Music,v1,normal_v1_download,194.985
YouTube Music,v1,normal_v1_download,196.54488
YouTube Music,v1,normal_v1_download,196.54488
YouTube Music,v1,normal_v1_download,196.54488
YouTube Music,v1,normal_v1_download,196.54488
YouTube Music,v1,normal_v1_download,196.54488
YouTube Music,v1,normal_v1_download,196.54488
YouTube Music,v1,normal_v1_download,196.54488
YouTube Music,v1,normal_v1_download,196.54488
YouTube Music,v1,normal_v1_download,196.54488
YouTube Music,v1,normal_v1_download,196.54488
YouTube Music,v1,normal_v1_download,196.54488
YouTube Music,v1,normal_v1_download,196.54488
YouTube Music,v1,normal_v1_download,196.54488
YouTube Music,v1,normal_v1_download,196.54488
YouTube Music,v1,normal_v1_download,198.10476
YouTube Music,v1,normal_v1_download,198.10476
YouTube Music,v1,normal_v1_download,198.10476
YouTube Music,v1,normal_v1_download,198.10476
YouTube Music,v1,normal_v1_download,198.10476
YouTube Music,v1,normal_v1_download,198.10476
YouTube Music,v1,normal_v1_download,198.10476
YouTube Music,v1,normal_v1_download,198.10476
YouTube Music,v1,normal_v1_download,198.10476
YouTube Music,v1,normal_v1_download,199.66464
YouTube Music,v1,normal_v1_download,199.66464
YouTube Music,v1,normal_v1_download,199.66464
YouTube Music,v1,high_v1_download,153.702864
YouTube Music,v1,high_v1_download,184.82256
YouTube Music,v1,high_v1_download,192.72096
YouTube Music,v1,high_v1_download,197.46
YouTube Music,v1,high_v1_download,197.46
YouTube Music,v1,high_v1_download,197.46
YouTube Music,v1,high_v1_download,199.03968
YouTube Music,v1,high_v1_download,199.03968
YouTube Music,v1,high_v1_download,199.03968
YouTube Music,v1,high_v1_download,199.03968
YouTube Music,v1,high_v1_download,199.03968
YouTube Music,v1,high_v1_download,199.03968
